word,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
không_hoạn,0,0,0,0,0,0,0,0,0,0
không_hoàn_chỉnh,0,0,0,0,0,0,0,0,0,0
không_hoàn_hảo,0,0,0,0,0,0,0,0,0,0
không_hoạt_bát,0,0,0,0,0,0,0,0,0,0
không_hoạt_động,0,0,0,0,0,0,0,0,0,0
không_hoạt_động_bình_thường,0,0,0,0,0,0,0,0,0,0
không_hợp,0,0,0,0,0,0,0,0,0,0
không_hợp_hiến,0,0,0,0,0,0,0,0,0,0
không_hợp_lệ,0,0,0,0,0,0,0,0,0,0
không_hợp_nhau,0,0,0,0,0,0,0,0,0,0
không_hột,0,0,0,0,0,0,0,0,0,0
không_ion_hoá,0,0,0,0,0,0,0,0,0,0
không_i-on_hoá,0,0,0,0,0,0,0,0,0,0
không_kéo_giãn,0,0,0,0,0,0,0,0,0,0
không_kháng_cự,0,0,0,0,0,0,0,0,0,0
không_kháng_cự_được,0,0,0,0,0,0,0,0,0,0
không_khát_khao,0,0,0,0,0,0,0,0,0,0
không_khéo,0,0,0,0,0,0,0,0,0,0
không_khép,0,0,0,0,0,0,0,0,0,0
không_khí_giới,0,0,0,0,0,0,0,0,0,0
không_khích_động,0,0,0,0,0,0,0,0,0,0
không_khít,0,0,0,0,0,0,0,0,0,0
không_khoa_học,0,0,0,0,0,0,0,0,0,0
không_khoan_hồng,0,0,0,0,0,0,0,0,0,0
không_khoan_nhượng,0,0,0,0,0,0,0,0,0,0
không_khớp,0,0,0,0,0,0,0,0,0,0
không_kích_động,0,0,0,0,0,0,0,0,0,0
không_kích_thích,0,0,0,0,0,0,0,0,0,0
không_kịch_tính,0,0,0,0,0,0,0,0,0,0
không_kiêu_căng,0,0,0,0,0,0,0,0,0,0
không_lai,0,0,0,0,0,0,0,0,0,0
không_lặn_được,0,0,0,0,0,0,0,0,0,0
không_lành,0,0,0,0,0,0,0,0,0,0
không_lành_mạnh,0,0,0,0,0,0,0,0,0,0
không_lát_đá,0,0,0,0,0,0,0,0,0,0
không_lâu,0,0,0,0,0,0,0,0,0,0
không_lâu_bền,0,0,0,0,0,0,0,0,0,0
không_lây_nhiễm,0,0,0,0,0,0,0,0,0,0
không_lấy_tiền,0,0,0,0,0,0,0,0,0,0
không_lẻ,0,0,0,0,0,0,0,0,0,0
không_liên_can,0,0,0,0,0,0,0,0,0,0
không_liên_kết,0,0,0,0,0,0,0,0,0,0
không_liền_nhau,0,0,0,0,0,0,0,0,0,0
không_liên_quan,0,0,0,0,0,0,0,0,0,0
không_liên_tiếp,0,0,0,0,0,0,0,0,0,0
không_liên_từ,0,0,0,0,0,0,0,0,0,0
không_liên_tục,0,0,0,0,0,0,0,0,0,0
không_lông,0,0,0,0,0,0,0,0,0,0
không_mặc_áo_giáp,0,0,0,0,0,0,0,0,0,0
không_mắc_lỗi,0,0,0,0,0,0,0,0,0,0
không_mắc_trách_nhiệm,0,0,0,0,0,0,0,0,0,0
không_mang_điện,0,0,0,0,0,0,0,0,0,0
không_mang_điện_tích,0,0,0,0,0,0,0,0,0,0
không_mang_tính_bè_phái,0,0,0,0,0,0,0,0,0,0
không_mang_tính_cá_nhân,0,0,0,0,0,0,0,0,0,0
không_mang_tính_cạnh_tranh,0,0,0,0,0,0,0,0,0,0
không_mang_tính_đại_diện,0,0,0,0,0,0,0,0,0,0
không_mang_tính_tranh_đua,0,0,0,0,0,0,0,0,0,0
không_mắt,0,0,0,0,0,0,0,0,0,0
không_mặt,0,0,0,0,0,0,0,0,0,0
không_màu,0,0,0,0,0,0,0,0,0,0
không_mềm_dẻo,0,0,0,0,0,0,0,0,0,0
không_miêu_tả_được,0,0,0,0,0,0,0,0,0,0
không_mờ,0,0,0,0,0,0,0,0,0,0
không_mô_phỏng,0,0,0,0,0,0,0,0,0,0
không_mô_tả_được,0,0,0,0,0,0,0,0,0,0
không_mong,0,0,0,0,0,0,0,0,0,0
không_mùi,0,0,0,0,0,0,0,0,0,0
không_nặng,0,0,0,0,0,0,0,0,0,0
không_ngạc_nhiên,0,0,0,0,0,0,0,0,0,0
không_ngạnh,0,0,0,0,0,0,0,0,0,0
không_ngẫu_nhiên,0,0,0,0,0,0,0,0,0,0
không_nghe_được,0,0,0,0,0,0,0,0,0,0
không_nghe_thấy,0,0,0,0,0,0,0,0,0,0
không_nghỉ,0,0,0,0,0,0,0,0,0,0
không_nghiêm,0,0,0,0,0,0,0,0,0,0
không_ngờ,0,0,0,0,0,0,0,0,0,0
không_ngớt,0,0,0,0,0,0,0,0,0,0
không_ngừng,0,0,0,0,0,0,0,0,0,0
không_nguôi,0,0,0,0,0,0,0,0,0,0
không_ngượng,0,0,0,0,0,0,0,0,0,0
không_nguyên_chất,0,0,0,0,0,0,0,0,0,0
không_nhạc,0,0,0,0,0,0,0,0,0,0
không_nhạc_đệm,0,0,0,0,0,0,0,0,0,0
không_nhăn,0,0,0,0,0,0,0,0,0,0
không_nhấn,0,0,0,0,0,0,0,0,0,0
không_nhấn_mạnh,0,0,0,0,0,0,0,0,0,0
không_nhận_thấy_được,0,0,0,0,0,0,0,0,0,0
không_nhận_thức_được,0,0,0,0,0,0,0,0,0,0
không_nhánh,0,0,0,0,0,0,0,0,0,0
không_nhanh_nhảu,0,0,0,0,0,0,0,0,0,0
không_nhau,0,0,0,0,0,0,0,0,0,0
không_nhàu,0,0,0,0,0,0,0,0,0,0
không_nhiệt,0,0,0,0,0,0,0,0,0,0
không_nhiều,0,0,0,0,0,0,0,0,0,0
không_nhọn,0,0,0,0,0,0,0,0,0,0
không_nhộn_nhịp,0,0,0,0,0,0,0,0,0,0
không_nổ,0,0,0,0,0,0,0,0,0,0
không_nói_trước,0,0,0,0,0,0,0,0,0,0
không_nóng,0,0,0,0,0,0,0,0,0,0
không_nữ_tính,0,0,0,0,0,0,0,0,0,0
không_ở_được,0,0,0,0,0,0,0,0,0,0
không_oằn,0,0,0,0,0,0,0,0,0,0
không_ổn_định,0,0,0,0,0,0,0,0,0,0
không_ôn_hoà,0,0,0,0,0,0,0,0,0,0
không_pha_trộn,0,0,0,0,0,0,0,0,0,0
không_phải_con_người,0,0,0,0,0,0,0,0,0,0
không_phải_nguyên_bản,0,0,0,0,0,0,0,0,0,0
không_phải_nhà_nghề,0,0,0,0,0,0,0,0,0,0
không_phản_chiếu,0,0,0,0,0,0,0,0,0,0
không_phân_cực,0,0,0,0,0,0,0,0,0,0
không_phản_đối,0,0,0,0,0,0,0,0,0,0
không_phản_quang,0,0,0,0,0,0,0,0,0,0
không_phản_xạ,0,0,0,0,0,0,0,0,0,0
không_phát_âm,0,0,0,0,0,0,0,0,0,0
không_phê_bình,0,0,0,0,0,0,0,0,0,0
không_phê_phán,0,0,0,0,0,0,0,0,0,0
không_phổ_biến,0,0,0,0,0,0,0,0,0,0
không_phóng_xạ,0,0,0,0,0,0,0,0,0,0
không_phụ_thuộc,0,0,0,0,0,0,0,0,0,0
không_phức_tạp,0,0,0,0,0,0,0,0,0,0
không_phục_tùng,0,0,0,0,0,0,0,0,0,0
không_quang_hợp,0,0,0,0,0,0,0,0,0,0
không_quen,0,0,0,0,0,0,0,0,0,0
không_quen_biết,0,0,0,0,0,0,0,0,0,0
không_quét_sơn,0,0,0,0,0,0,0,0,0,0
không_quốc_tịch,0,0,0,0,0,0,0,0,0,0
không_ra_hình_gì,0,0,0,0,0,0,0,0,0,0
không_ra_vẻ_tổng_thống,0,0,0,0,0,0,0,0,0,0
không_rắc_rối,0,0,0,0,0,0,0,0,0,0
không_ràng_buộc,0,0,0,0,0,0,0,0,0,0
không_rành_mạch,0,0,0,0,0,0,0,0,0,0
không_rỉ,0,0,0,0,0,0,0,0,0,0
không_rửa,0,0,0,0,0,0,0,0,0,0
không_rung,0,0,0,0,0,0,0,0,0,0
không_sâu,0,0,0,0,0,0,0,0,0,0
không_say,0,0,0,0,0,0,0,0,0,0
không_size,0,0,0,0,0,0,0,0,0,0
không_so_khớp,0,0,0,0,0,0,0,0,0,0
không_sôi_nổi,0,0,0,0,0,0,0,0,0,0
không_sơn,0,0,0,0,0,0,0,0,0,0
không_sống_động,0,0,0,0,0,0,0,0,0,0
không_sống_thành_bầy,0,0,0,0,0,0,0,0,0,0
không_sống_thành_đàn,0,0,0,0,0,0,0,0,0,0
không_sử_dụng_ngôn_ngữ,0,0,0,0,0,0,0,0,0,0
không_sửa_đổi,0,0,0,0,0,0,0,0,0,0
không_sủi,0,0,0,0,0,0,0,0,0,0
không_sủi_bọt,0,0,0,0,0,0,0,0,0,0
không_sủi_tăm,0,0,0,0,0,0,0,0,0,0
không_sừng,0,0,0,0,0,0,0,0,0,0
không_suy_suyển,0,0,0,0,0,0,0,0,0,0
không_tay_áo,0,0,0,0,0,0,0,0,0,0
không_tha_thiết,0,0,0,0,0,0,0,0,0,0
không_tham_gia,0,0,0,0,0,0,0,0,0,0
không_thấm_hút,0,0,0,0,0,0,0,0,0,0
không_thấm_khí,0,0,0,0,0,0,0,0,0,0
không_thâm_nhập,0,0,0,0,0,0,0,0,0,0
không_thẳng_đứng,0,0,0,0,0,0,0,0,0,0
không_thẳng_thắn,0,0,0,0,0,0,0,0,0,0
không_thắng_yên,0,0,0,0,0,0,0,0,0,0
không_thành_tiếng,0,0,0,0,0,0,0,0,0,0
không_thạo,0,0,0,0,0,0,0,0,0,0
không_thay_đổi_được,0,0,0,0,0,0,0,0,0,0
không_thể_ấn_tượng,0,0,0,0,0,0,0,0,0,0
không_thể_bác_bỏ,0,0,0,0,0,0,0,0,0,0
không_thể_bàn_cãi,0,0,0,0,0,0,0,0,0,0
không_thể_bắt_bẻ,0,0,0,0,0,0,0,0,0,0
không_thể_bị_phản_đối,0,0,0,0,0,0,0,0,0,0
không_thể_chấp_nhận,0,0,0,0,0,0,0,0,0,0
không_thể_chối_bỏ,0,0,0,0,0,0,0,0,0,0
không_thể_chối_cãi,0,0,0,0,0,0,0,0,0,0
không_thể_đảo_ngược_lại,0,0,0,0,0,0,0,0,0,0
không_thể_đạt_được,0,0,0,0,0,0,0,0,0,0
không_thể_để_bị_tấn_công,0,0,0,0,0,0,0,0,0,0
không_thể_đo_được,0,0,0,0,0,0,0,0,0,0
không_thể_hiểu_nổi,0,0,0,0,0,0,0,0,0,0
không_thể_lầm_lẫn,0,0,0,0,0,0,0,0,0,0
không_thể_lay_chuyển,0,0,0,0,0,0,0,0,0,0
không_thể_mắc_sai_lầm,0,0,0,0,0,0,0,0,0,0
không_thể_nghe_được,0,0,0,0,0,0,0,0,0,0
không_thể_nghe_thấy,0,0,0,0,0,0,0,0,0,0
không_thể_nghe_thấy_được,0,0,0,0,0,0,0,0,0,0
không_thể_phạm_sai_lầm,0,0,0,0,0,0,0,0,0,0
không_thể_phản_đối_được,0,0,0,0,0,0,0,0,0,0
không_thể_quên_được,0,0,0,0,0,0,0,0,0,0
không_thể_sai_lầm,0,0,0,0,0,0,0,0,0,0
không_thể_sờ_được,0,0,0,0,0,0,0,0,0,0
không_thể_so_sánh,0,0,0,0,0,0,0,0,0,0
không_thể_so_sánh_được,0,0,0,0,0,0,0,0,0,0
không_thể_tái_sản_xuất,0,0,0,0,0,0,0,0,0,0
không_thể_tấn_công,0,0,0,0,0,0,0,0,0,0
không_thể_thay_đổi,0,0,0,0,0,0,0,0,0,0
không_thể_thực_hiện_được,0,0,0,0,0,0,0,0,0,0
không_thể_tranh_cãi,0,0,0,0,0,0,0,0,0,0
không_thể_tránh_được,0,0,0,0,0,0,0,0,0,0
không_thể_trông_thấy,0,0,0,0,0,0,0,0,0,0
không_thể_xâm_phạm,0,0,0,0,0,0,0,0,0,0
không_theo,0,0,0,0,0,0,0,0,0,0
không_theo_chu_kì,0,0,0,0,0,0,0,0,0,0
không_theo_đạo_thế_tục,0,0,0,0,0,0,0,0,0,0
không_theo_định_kì,0,0,0,0,0,0,0,0,0,0
không_theo_kế_hoạch,0,0,0,0,0,0,0,0,0,0
không_theo_lịch_trình,0,0,0,0,0,0,0,0,0,0
không_theo_quy_định,0,0,0,0,0,0,0,0,0,0
không_theo_quy_tắc,0,0,0,0,0,0,0,0,0,0
không_theo_quy_ước,0,0,0,0,0,0,0,0,0,0
không_theo_thông_lệ,0,0,0,0,0,0,0,0,0,0
không_thích_hợp_nhất,0,0,0,0,0,0,0,0,0,0
không_thích_tranh_cãi,0,0,0,0,0,0,0,0,0,0
không_thích_tranh_luận,0,0,0,0,0,0,0,0,0,0
không_thiến,0,0,0,0,0,0,0,0,0,0
không_thiết_tha,0,0,0,0,0,0,0,0,0,0
không_thoát_nước,0,0,0,0,0,0,0,0,0,0
không_thống_nhất,0,0,0,0,0,0,0,0,0,0
không_thông_thường,0,0,0,0,0,0,0,0,0,0
không_thực,0,0,0,0,0,0,0,0,0,0
không_thuộc_cơ_giới,0,0,0,0,0,0,0,0,0,0
không_thuộc_con_người,0,0,0,0,0,0,0,0,0,0
không_thuộc_công_đoàn,0,0,0,0,0,0,0,0,0,0
không_thuộc_máy_móc,0,0,0,0,0,0,0,0,0,0
không_thuộc_nguyên_bản,0,0,0,0,0,0,0,0,0,0
không_thuộc_sân_khấu,0,0,0,0,0,0,0,0,0,0
không_thuộc_về_xã_hội,0,0,0,0,0,0,0,0,0,0
không_thương_người,0,0,0,0,0,0,0,0,0,0
không_tích_điện,0,0,0,0,0,0,0,0,0,0
không_tiền_tệ,0,0,0,0,0,0,0,0,0,0
không_tiên_tri,0,0,0,0,0,0,0,0,0,0
không_tiêu_biểu,0,0,0,0,0,0,0,0,0,0
không_tín_ngưỡng,0,0,0,0,0,0,0,0,0,0
không_tính_toán,0,0,0,0,0,0,0,0,0,0
không_tinh_vi,0,0,0,0,0,0,0,0,0,0
không_tính_xuể,0,0,0,0,0,0,0,0,0,0
không_tò_mò,0,0,0,0,0,0,0,0,0,0
không_tối,0,0,0,0,0,0,0,0,0,0
không_tồn_tại,0,0,0,0,0,0,0,0,0,0
không_trần_tục,0,0,0,0,0,0,0,0,0,0
không_trăng,0,0,0,0,0,0,0,0,0,0
không_trang_điểm,0,0,0,0,0,0,0,0,0,0
không_trang_trí,0,0,0,0,0,0,0,0,0,0
không_tranh_đua,0,0,0,0,0,0,0,0,0,0
không_trói_buộc,0,0,0,0,0,0,0,0,0,0
không_tròn,0,0,0,0,0,0,0,0,0,0
không_trọng_lượng,0,0,0,0,0,0,0,0,0,0
không_trọng_tín_ngưỡng,0,0,0,0,0,0,0,0,0,0
không_trú_ngụ_được,0,0,0,0,0,0,0,0,0,0
không_trực_tiếp,0,0,0,0,0,0,0,0,0,0
không_trùng_lặp,0,0,0,0,0,0,0,0,0,0
không_trường_cửu,0,0,0,0,0,0,0,0,0,0
không_tuần_hoàn,0,0,0,0,0,0,0,0,0,0
không_tuân_theo,0,0,0,0,0,0,0,0,0,0
không_tưởng,0,0,0,0,0,0,0,0,0,0
không_tương_ứng,0,0,0,0,0,0,0,0,0,0
không_tương_xứng,0,0,0,0,0,0,0,0,0,0
không_ưa_giao_thiệp,0,0,0,0,0,0,0,0,0,0
không_ủng_hộ,0,0,0,0,0,0,0,0,0,0
không_uốn_cong_được,0,0,0,0,0,0,0,0,0,0
không_vắt_chéo,0,0,0,0,0,0,0,0,0,0
không_việt_vị,0,0,0,0,0,0,0,0,0,0
không_vĩnh_viễn,0,0,0,0,0,0,0,0,0,0
không_vỏ,0,0,0,0,0,0,0,0,0,0
không_vòng,0,0,0,0,0,0,0,0,0,0
không_vũ_khí,0,0,0,0,0,0,0,0,0,0
không_xác_định,0,0,0,0,0,0,0,0,0,0
không_xách_tay_được,0,0,0,0,0,0,0,0,0,0
không_xâm_nhập,0,0,0,0,0,0,0,0,0,0
không_xuể,0,0,0,0,0,0,0,0,0,0
không_xứng_đáng,0,0,0,0,0,0,0,0,0,0
không_xứng_đáng_với_một_bà_quý_phái,0,0,0,0,0,0,0,0,0,0
không_xứng_là_đàn_ông,0,0,0,0,0,0,0,0,0,0
không_xứng_là_kẻ_nam_nhi,0,0,0,0,0,0,0,0,0,0
không_xương_sống,0,0,0,0,0,0,0,0,0,0
không_yên,0,0,0,0,0,0,0,0,0,0
không_yêu,0,0,0,0,0,0,0,0,0,0
khu_biệt,0,0,0,0,0,0,0,0,0,0
khu_vực,0,0,0,0,0,0,0,0,0,0
khuất_gió,0,0,0,0,0,0,0,0,0,0
khuất_nẻo,0,0,0,0,0,0,0,0,0,0
khúc_khuỷu,0,0,0,0,0,0,0,0,0,0
khúc_xương,0,0,0,0,0,0,0,0,0,0
khuếch_trương,0,0,0,0,0,0,0,0,0,0
khuôn_mẫu,0,0,0,0,0,0,0,0,0,0
khuyên,0,0,0,0,0,0,0,0,0,0
khuyên_nhủ,0,0,0,0,0,0,0,0,0,0
khuyết_danh,0,0,0,0,0,0,0,0,0,0
khuynh_gia_bại_sản,0,0,0,0,0,0,0,0,0,0
kì,0,0,0,0,0,0,0,0,0,0
kĩ,0,0,0,0,0,0,0,0,0,0
kì_dị,0,0,0,0,0,0,0,0,0,0
kì_diệu,0,0,0,0,0,0,0,0,0,0
kí_gửi,0,0,0,0,0,0,0,0,0,0
kị_khí,0,0,0,0,0,0,0,0,0,0
kì_lạ,0,0,0,0,0,0,0,0,0,0
kỉ_luật,0,0,0,0,0,0,0,0,0,0
kị_nhau,0,0,0,0,0,0,0,0,0,0
kĩ_thuật,0,0,0,0,0,0,0,0,0,0
kĩ_thuật_số,0,0,0,0,0,0,0,0,0,0
kĩ_tính,0,0,0,0,0,0,0,0,0,0
kia,0,0,0,0,0,0,0,0,0,0
kịch,0,0,0,0,0,0,0,0,0,0
kiềm,0,0,0,0,0,0,0,0,0,0
kiên_nghị,0,0,0,0,0,0,0,0,0,0
kiêng,0,0,0,0,0,0,0,0,0,0
kiệt,0,0,0,0,0,0,0,0,0,0
kiểu,0,0,0,0,0,0,0,0,0,0
kim_loại,0,0,0,0,0,0,0,0,0,0
kín,0,0,0,0,0,0,0,0,0,0
kín_gió,0,0,0,0,0,0,0,0,0,0
kín_hơi,0,0,0,0,0,0,0,0,0,0
kín_kẽ,0,0,0,0,0,0,0,0,0,0
kín_khí,0,0,0,0,0,0,0,0,0,0
kín_nước,0,0,0,0,0,0,0,0,0,0
kinh_doanh,0,0,0,0,0,0,0,0,0,0
kinh_nghiệm_luận,0,0,0,0,0,0,0,0,0,0
kinh_niên,0,0,0,0,0,0,0,0,0,0
kinh_tế,0,0,0,0,0,0,0,0,0,0
kinh_viện,0,0,0,0,0,0,0,0,0,0
kỳ,0,0,0,0,0,0,0,0,0,0
kỹ,0,0,0,0,0,0,0,0,0,0
kỵ_khí,0,0,0,0,0,0,0,0,0,0
kỷ_luật,0,0,0,0,0,0,0,0,0,0
kỵ_nhau,0,0,0,0,0,0,0,0,0,0
kỹ_thuật_số,0,0,0,0,0,0,0,0,0,0
kỹ_tính,0,0,0,0,0,0,0,0,0,0
lá_chẻ,0,0,0,0,0,0,0,0,0,0
lá_đơn,0,0,0,0,0,0,0,0,0,0
lá_khía,0,0,0,0,0,0,0,0,0,0
lạ_kì,0,0,0,0,0,0,0,0,0,0
lạ_thường,0,0,0,0,0,0,0,0,0,0
lá_xẻ,0,0,0,0,0,0,0,0,0,0
lác_ngoài,0,0,0,0,0,0,0,0,0,0
lác_phân_kì,0,0,0,0,0,0,0,0,0,0
lai_căng,0,0,0,0,0,0,0,0,0,0
lầm,0,0,0,0,0,0,0,0,0,0
lắm,0,0,0,0,0,0,0,0,0,0
làm_bán_thời_gian,0,0,0,0,0,0,0,0,0,0
làm_bộ,0,0,0,0,0,0,0,0,0,0
làm_buốt,0,0,0,0,0,0,0,0,0,0
làm_cho_đau_đớn,0,0,0,0,0,0,0,0,0,0
làm_dịu_đi,0,0,0,0,0,0,0,0,0,0
làm_giả,0,0,0,0,0,0,0,0,0,0
làm_mát,0,0,0,0,0,0,0,0,0,0
lắm_mấu,0,0,0,0,0,0,0,0,0,0
làm_mê_hồn,0,0,0,0,0,0,0,0,0,0
làm_mê_mẩn,0,0,0,0,0,0,0,0,0,0
làm_mê_mệt,0,0,0,0,0,0,0,0,0,0
làm_ngạt,0,0,0,0,0,0,0,0,0,0
làm_ngay,0,0,0,0,0,0,0,0,0,0
làm_ngay_được,0,0,0,0,0,0,0,0,0,0
làm_nghẹt,0,0,0,0,0,0,0,0,0,0
làm_nhức_nhối,0,0,0,0,0,0,0,0,0,0
làm_nông,0,0,0,0,0,0,0,0,0,0
làm_nửa_ngày,0,0,0,0,0,0,0,0,0,0
làm_phản,0,0,0,0,0,0,0,0,0,0
làm_say_mê,0,0,0,0,0,0,0,0,0,0
làm_suy_nhược,0,0,0,0,0,0,0,0,0,0
làm_suy_yếu,0,0,0,0,0,0,0,0,0,0
làm_từ_trước,0,0,0,0,0,0,0,0,0,0
làm_ứng_biến,0,0,0,0,0,0,0,0,0,0
làm_vị_ngữ,0,0,0,0,0,0,0,0,0,0
làm_vườn,0,0,0,0,0,0,0,0,0,0
làm_yếu_sức,0,0,0,0,0,0,0,0,0,0
lẩn,0,0,0,0,0,0,0,0,0,0
lặn,0,0,0,0,0,0,0,0,0,0
lân_cận,0,0,0,0,0,0,0,0,0,0
lần_chần,0,0,0,0,0,0,0,0,0,0
lần_khần,0,0,0,0,0,0,0,0,0,0
lan_khắp,0,0,0,0,0,0,0,0,0,0
lẫn_nhau,0,0,0,0,0,0,0,0,0,0
lần_nửa,0,0,0,0,0,0,0,0,0,0
lân_quang,0,0,0,0,0,0,0,0,0,0
lan_rộng,0,0,0,0,0,0,0,0,0,0
lân_tinh,0,0,0,0,0,0,0,0,0,0
lấn_vào_trong,0,0,0,0,0,0,0,0,0,0
lâng,0,0,0,0,0,0,0,0,0,0
lắng,0,0,0,0,0,0,0,0,0,0
lặng,0,0,0,0,0,0,0,0,0,0
lãng_quên,0,0,0,0,0,0,0,0,0,0
lạnh,0,0,0,0,0,0,0,0,0,0
lạnh_giá,0,0,0,0,0,0,0,0,0,0
lành_lẽ,0,0,0,0,0,0,0,0,0,0
lạnh_lẽo,0,0,0,0,0,0,0,0,0,0
lạnh_ngắt,0,0,0,0,0,0,0,0,0,0
lãnh_thổ,0,0,0,0,0,0,0,0,0,0
lạnh_và_ẩm_ướt,0,0,0,0,0,0,0,0,0,0
lặp,0,0,0,0,0,0,0,0,0,0
lặp_đi_lặp_lại,0,0,0,0,0,0,0,0,0,0
lập_lờ,0,0,0,0,0,0,0,0,0,0
lấp_lửng,0,0,0,0,0,0,0,0,0,0
lắp_ráp,0,0,0,0,0,0,0,0,0,0
lặp_từ,0,0,0,0,0,0,0,0,0,0
lập_tức,0,0,0,0,0,0,0,0,0,0
lặp_ý,0,0,0,0,0,0,0,0,0,0
lạt,0,0,0,0,0,0,0,0,0,0
láu,0,0,0,0,0,0,0,0,0,0
lâu,0,0,0,0,0,0,0,0,0,0
lâu_dài,0,0,0,0,0,0,0,0,0,0
lâu_đời,0,0,0,0,0,0,0,0,0,0
lầu_dưới,0,0,0,0,0,0,0,0,0,0
lấy_làm_tiếc,0,0,0,0,0,0,0,0,0,0
lây_nhiễm,0,0,0,0,0,0,0,0,0,0
lề,0,0,0,0,0,0,0,0,0,0
lẻ,0,0,0,0,0,0,0,0,0,0
lé_ngoài,0,0,0,0,0,0,0,0,0,0
lè_nhè,0,0,0,0,0,0,0,0,0,0
lé_phân_kì,0,0,0,0,0,0,0,0,0,0
lê_thê,0,0,0,0,0,0,0,0,0,0
legato,0,0,0,0,0,0,0,0,0,0
lên,0,0,0,0,0,0,0,0,0,0
lên_xuống,0,0,0,0,0,0,0,0,0,0
leo_lét,0,0,0,0,0,0,0,0,0,0
lèo_tèo,0,0,0,0,0,0,0,0,0,0
lều,0,0,0,0,0,0,0,0,0,0
li_khai,0,0,0,0,0,0,0,0,0,0
lí_luận,0,0,0,0,0,0,0,0,0,0
li_tâm,0,0,0,0,0,0,0,0,0,0
lí_thuyết,0,0,0,0,0,0,0,0,0,0
lí_thuyết_suông,0,0,0,0,0,0,0,0,0,0
lí_tưởng,0,0,0,0,0,0,0,0,0,0
lịch_đại,0,0,0,0,0,0,0,0,0,0
lích_kích,0,0,0,0,0,0,0,0,0,0
lịch_sử,0,0,0,0,0,0,0,0,0,0
lịch_thư,0,0,0,0,0,0,0,0,0,0
liền,0,0,0,0,0,0,0,0,0,0
liên_bang,0,0,0,0,0,0,0,0,0,0
liên_can,0,0,0,0,0,0,0,0,0,0
liên_cơ,0,0,0,0,0,0,0,0,0,0
liên_hệ,0,0,0,0,0,0,0,0,0,0
liền_kề,0,0,0,0,0,0,0,0,0,0
liên_lục_địa,0,0,0,0,0,0,0,0,0,0
liền_mạch,0,0,0,0,0,0,0,0,0,0
liên_miên,0,0,0,0,0,0,0,0,0,0
liền_một_mạch,0,0,0,0,0,0,0,0,0,0
liền_nhau,0,0,0,0,0,0,0,0,0,0
liên_quan,0,0,0,0,0,0,0,0,0,0
liên_tiếp,0,0,0,0,0,0,0,0,0,0
liên_tục,0,0,0,0,0,0,0,0,0,0
liên_vận,0,0,0,0,0,0,0,0,0,0
liệt,0,0,0,0,0,0,0,0,0,0
liệt_dương,0,0,0,0,0,0,0,0,0,0
liều,0,0,0,0,0,0,0,0,0,0
liều_mạng,0,0,0,0,0,0,0,0,0,0
liêu_xiêu,0,0,0,0,0,0,0,0,0,0
linh_hoạt,0,0,0,0,0,0,0,0,0,0
líu_quýu,0,0,0,0,0,0,0,0,0,0
lô_gic,0,0,0,0,0,0,0,0,0,0
lo_liệu,0,0,0,0,0,0,0,0,0,0
lờ_lững,0,0,0,0,0,0,0,0,0,0
lờ_phờ,0,0,0,0,0,0,0,0,0,0
lo_xa,0,0,0,0,0,0,0,0,0,0
loã,0,0,0,0,0,0,0,0,0,0
loá_mắt,0,0,0,0,0,0,0,0,0,0
loài_người,0,0,0,0,0,0,0,0,0,0
loạn,0,0,0,0,0,0,0,0,0,0
loãng,0,0,0,0,0,0,0,0,0,0
loạng_choạng,0,0,0,0,0,0,0,0,0,0
lôgic,0,0,0,0,0,0,0,0,0,0
lô-gích,0,0,0,0,0,0,0,0,0,0
lồi,0,0,0,0,0,0,0,0,0,0
lời_ám_chỉ,0,0,0,0,0,0,0,0,0,0
lối_đi_vào,0,0,0,0,0,0,0,0,0,0
lồi_lõm,0,0,0,0,0,0,0,0,0,0
lội_nước,0,0,0,0,0,0,0,0,0,0
lòi_ra,0,0,0,0,0,0,0,0,0,0
lồi_ra,0,0,0,0,0,0,0,0,0,0
lõm,0,0,0,0,0,0,0,0,0,0
lởm_chởm,0,0,0,0,0,0,0,0,0,0
lờm_xờm,0,0,0,0,0,0,0,0,0,0
lộn,0,0,0,0,0,0,0,0,0,0
lộn_chiều,0,0,0,0,0,0,0,0,0,0
lớn_hơn,0,0,0,0,0,0,0,0,0,0
lớn_hơn_bình_thường,0,0,0,0,0,0,0,0,0,0
lộn_lại_được,0,0,0,0,0,0,0,0,0,0
lớn_lao,0,0,0,0,0,0,0,0,0,0
lổn_nhổn,0,0,0,0,0,0,0,0,0,0
lớn_rộng,0,0,0,0,0,0,0,0,0,0
lộn_tu,0,0,0,0,0,0,0,0,0,0
lớn_tuổi,0,0,0,0,0,0,0,0,0,0
lông,0,0,0,0,0,0,0,0,0,0
lỏng,0,0,0,0,0,0,0,0,0,0
lòng_đào,0,0,0,0,0,0,0,0,0,0
lòng_đất,0,0,0,0,0,0,0,0,0,0
lỏng_lẻo,0,0,0,0,0,0,0,0,0,0
long_ra,0,0,0,0,0,0,0,0,0,0
lông_tơ,0,0,0,0,0,0,0,0,0,0
long_trọng,0,0,0,0,0,0,0,0,0,0
lót,0,0,0,0,0,0,0,0,0,0
lột_xác,0,0,0,0,0,0,0,0,0,0
lử_cò_bợ,0,0,0,0,0,0,0,0,0,0
